,Year,Age,Female,Male,Total,X.30,X.31,X.37,X.38
26578,1958,32,NA,50313,NA,51287,NA,NA,NA
26579,1958,33,NA,51411,NA,52107,NA,NA,NA
26580,1958,34,NA,52596,NA,53847,NA,NA,NA
26581,1958,35,NA,53694,NA,54307,NA,NA,NA
26582,1958,36,NA,57738,NA,58736,NA,NA,NA
26583,1958,37,NA,61597,NA,62962,NA,NA,NA
26584,1958,38,NA,50782,NA,52082,NA,NA,NA
26585,1958,39,NA,51128,NA,51981,NA,NA,NA
26586,1958,40,NA,51995,NA,52984,NA,NA,NA
26587,1958,41,NA,51563,NA,52663,NA,NA,NA
26588,1958,42,NA,51770,NA,52327,NA,NA,NA
26589,1958,43,NA,53838,NA,54457,NA,NA,NA
26590,1958,44,NA,53758,NA,55019,NA,NA,NA
26591,1958,45,NA,54460,NA,55489,NA,NA,NA
26592,1958,46,NA,53355,NA,54643,NA,NA,NA
26593,1958,47,NA,53215,NA,54703,NA,NA,NA
26594,1958,48,NA,54646,NA,55253,NA,NA,NA
26595,1958,49,NA,53278,NA,53384,NA,NA,NA
26596,1958,50,NA,51958,NA,51807,NA,NA,NA
26597,1958,51,NA,50871,NA,50622,NA,NA,NA
26598,1958,52,NA,49910,NA,48344,NA,98254,NA
26599,1958,53,NA,48540,NA,47661,NA,96201,NA
26600,1958,54,NA,47333,NA,45791,NA,93124,NA
26601,1958,55,NA,47495,NA,45787,NA,93282,NA
26602,1958,56,NA,46344,NA,44842,NA,91186,NA
26603,1958,57,NA,45495,NA,43224,NA,88719,NA
26604,1958,58,NA,42690,NA,40349,NA,83039,NA
26605,1958,59,NA,42543,NA,39985,NA,82528,NA
26606,1958,60,NA,40871,NA,38576,NA,79447,NA
26607,1958,61,NA,40072,NA,37394,NA,77466,NA
26608,1958,62,NA,39242,NA,36025,NA,75267,NA
26609,1958,63,NA,37408,NA,33714,NA,71122,NA
26610,1958,64,NA,36348,NA,32744,NA,69092,NA
26611,1958,65,NA,34553,NA,30773,NA,65326,NA
26612,1958,66,NA,34347,NA,30335,NA,64682,NA
26613,1958,67,NA,32483,NA,28249,NA,60732,NA
26614,1958,68,NA,30818,NA,26584,NA,57402,NA
26615,1958,69,NA,30362,NA,26465,NA,56827,NA
26616,1958,70,NA,29449,NA,25520,NA,54969,NA
26617,1958,71,NA,27666,NA,24076,NA,51742,NA
26618,1958,72,NA,25739,NA,22309,NA,48048,NA
26619,1958,73,NA,24578,NA,21137,NA,45715,NA
26620,1958,74,NA,21955,NA,18419,NA,40374,NA
26621,1958,75,NA,20178,NA,17131,NA,37309,NA
26622,1958,76,NA,18613,NA,15835,NA,34448,NA
26623,1958,77,NA,17203,NA,14475,NA,31678,NA
26624,1958,78,NA,16362,NA,13648,NA,30010,NA
26625,1958,79,NA,14298,NA,11709,NA,26007,NA
26626,1958,80,NA,12923,NA,10993,NA,23916,NA
26627,1958,81,NA,10811,NA,NA,9177,NA,19988
26628,1958,82,NA,NA,9490,NA,NA,NA,NA
26629,1958,83,NA,NA,7929,NA,NA,NA,NA
26630,1958,84,NA,NA,6620,NA,NA,NA,NA
26631,1958,85,NA,NA,5410,NA,NA,NA,NA
26632,1958,86,NA,NA,4481,NA,NA,NA,NA
26633,1958,87,NA,NA,3469,NA,NA,NA,NA
26634,1958,88,NA,NA,2672,NA,NA,NA,NA
26635,1958,89,NA,NA,1905,NA,NA,NA,NA
26636,1958,90,NA,NA,1591,NA,NA,NA,NA
26637,1958,91,NA,NA,1330,NA,NA,NA,NA
26638,1958,92,NA,NA,NA,NA,NA,NA,NA
26639,1958,93,NA,NA,NA,NA,NA,NA,NA
26640,1958,94,NA,NA,NA,NA,NA,NA,NA
26641,1958,95,NA,NA,NA,NA,NA,NA,NA
26642,1958,96,NA,NA,NA,NA,NA,NA,NA
26643,1958,97,NA,NA,NA,NA,NA,NA,NA
26644,1958,98,NA,NA,NA,NA,NA,NA,NA
26645,NA,NA,NA,NA,NA,NA,NA,NA,NA
26646,1958,99,NA,NA,NA,NA,NA,NA,NA
26647,NA,NA,NA,NA,NA,NA,NA,NA,NA
26648,1958,NA,NA,NA,NA,NA,NA,NA,NA
26649,NA,NA,NA,NA,NA,NA,NA,NA,NA
26650,1958,NA,NA,NA,NA,NA,NA,NA,NA
26651,NA,NA,NA,NA,NA,NA,NA,NA,NA
26652,1958,NA,NA,NA,NA,NA,NA,NA,NA
26653,10,NA,NA,NA,NA,NA,NA,NA,NA
26654,1958,NA,NA,NA,NA,NA,NA,NA,NA
26655,NA,NA,NA,NA,NA,NA,NA,NA,NA
26656,1958,NA,NA,NA,NA,NA,NA,NA,NA
26657,NA,NA,NA,NA,NA,NA,NA,NA,NA
26658,1958,NA,NA,NA,NA,NA,NA,NA,NA
26659,NA,NA,NA,NA,NA,NA,NA,NA,NA
26660,1958,NA,NA,NA,NA,NA,NA,NA,NA
26661,NA,NA,NA,NA,NA,NA,NA,NA,NA
26662,1958,NA,NA,NA,NA,NA,NA,NA,NA
26663,NA,NA,NA,NA,NA,NA,NA,NA,NA
26664,1958,NA,NA,NA,NA,NA,NA,NA,NA
26665,NA,NA,NA,NA,NA,NA,NA,NA,NA
26666,1958,NA,NA,NA,NA,NA,NA,NA,NA
26667,NA,NA,NA,NA,NA,NA,NA,NA,NA
26668,1958,NA,NA,NA,NA,NA,NA,NA,NA
26669,0,NA,NA,NA,NA,NA,NA,NA,NA
26670,1959,NA,0,NA,50480,NA,53618,104098,NA
26671,1959,NA,1,NA,51582,NA,53946,105528,NA
26672,1959,NA,2,NA,51270,NA,55130,106400,NA
26673,1959,NA,3,NA,51521,NA,54432,105953,NA
26674,1959,NA,4,NA,50417,NA,53273,103690,NA
26675,1959,NA,5,NA,52500,NA,55737,108237,NA
26676,1959,NA,6,NA,52571,NA,55615,108186,NA
26677,1959,NA,7,NA,52462,NA,55556,108018,NA
26678,1959,NA,8,NA,54769,NA,58379,113148,NA
26679,1959,NA,9,NA,57857,NA,60863,118720,NA
26680,1959,10,NA,60596,NA,63258,NA,NA,NA
26681,1959,11,NA,61452,NA,64558,NA,NA,NA
26682,1959,12,NA,63216,NA,66449,NA,NA,NA
26683,1959,13,NA,63240,NA,66811,NA,NA,NA
26684,1959,14,NA,63121,NA,66630,NA,NA,NA
26685,1959,15,NA,59797,NA,62234,NA,NA,NA
26686,1959,16,NA,54557,NA,56982,NA,NA,NA
26687,1959,17,NA,48106,NA,49695,NA,97801,NA
26688,1959,18,NA,46220,NA,47947,NA,94167,NA
26689,1959,19,NA,47762,NA,48713,NA,96475,NA
26690,1959,20,NA,46096,NA,46914,NA,93010,NA
26691,1959,21,NA,44605,NA,45508,NA,90113,NA
26692,1959,22,NA,44231,NA,44791,NA,89022,NA
26693,1959,23,NA,42408,NA,43779,NA,86187,NA
26694,1959,24,NA,42601,NA,42911,NA,85512,NA
26695,1959,25,NA,42094,NA,43004,NA,85098,NA
26696,1959,26,NA,44360,NA,44863,NA,89223,NA
26697,1959,27,NA,44853,NA,45451,NA,90304,NA
26698,1959,28,NA,46111,NA,46398,NA,92509,NA
26699,1959,29,NA,45336,NA,46069,NA,91405,NA
26700,1959,30,NA,47511,NA,47892,NA,95403,NA
26701,1959,31,NA,46879,NA,47781,NA,94660,NA
26702,1959,32,NA,48560,NA,49123,NA,97683,NA
26703,1959,33,NA,50300,NA,51267,NA,NA,NA
26704,1959,34,NA,51434,NA,52049,NA,NA,NA
26705,1959,35,NA,52613,NA,53820,NA,NA,NA
26706,1959,36,NA,53722,NA,54291,NA,NA,NA
26707,1959,37,NA,57698,NA,58689,NA,NA,NA
26708,1959,38,NA,61554,NA,62913,NA,NA,NA
26709,1959,39,NA,50740,NA,52015,NA,NA,NA
26710,1959,40,NA,51102,NA,51900,NA,NA,NA
26711,1959,41,NA,51953,NA,52889,NA,NA,NA
26712,1959,42,NA,51500,NA,52575,NA,NA,NA
26713,1959,43,NA,51705,NA,52217,NA,NA,NA
26714,1959,44,NA,53746,NA,54321,NA,NA,NA
26715,1959,45,NA,53693,NA,54892,NA,NA,NA
26716,1959,46,NA,54325,NA,55326,NA,NA,NA
26717,1959,47,NA,53241,NA,54497,NA,NA,NA
26718,1959,48,NA,53098,NA,54496,NA,NA,NA
26719,1959,49,NA,54481,NA,55021,NA,NA,NA
26720,1959,50,NA,53107,NA,53126,NA,NA,NA
26721,1959,51,NA,51775,NA,51557,NA,NA,NA
26722,1959,52,NA,50667,NA,50332,NA,NA,NA
26723,1959,53,NA,49662,NA,48023,NA,97685,NA
26724,1959,54,NA,48339,NA,47354,NA,95693,NA
26725,1959,55,NA,47121,NA,45470,NA,92591,NA
26726,1959,56,NA,47205,NA,45388,NA,92593,NA
26727,1959,57,NA,46050,NA,44388,NA,90438,NA
26728,1959,58,NA,45184,NA,42724,NA,87908,NA
26729,1959,59,NA,42369,NA,39894,NA,82263,NA
26730,1959,60,NA,42174,NA,39470,NA,81644,NA
26731,1959,61,NA,40461,NA,37943,NA,78404,NA
26732,1959,62,NA,39611,NA,36789,NA,76400,NA
26733,1959,63,NA,38766,NA,35357,NA,74123,NA
26734,1959,64,NA,36936,NA,33042,NA,69978,NA
26735,1959,65,NA,35820,NA,32061,NA,67881,NA
26736,1959,66,NA,33994,NA,30022,NA,64016,NA
26737,1959,67,NA,33706,NA,29503,NA,63209,NA
26738,1959,68,NA,31750,NA,27398,NA,59148,NA
26739,1959,69,NA,30031,NA,25691,NA,55722,NA
26740,1959,70,NA,29574,NA,25444,NA,55018,NA
26741,1959,71,NA,28520,NA,24535,NA,53055,NA
26742,1959,72,NA,26737,NA,22996,NA,49733,NA
26743,1959,73,NA,24752,NA,21242,NA,45994,NA
26744,1959,74,NA,23459,NA,20031,NA,43490,NA
26745,1959,75,NA,20864,NA,17318,NA,38182,NA
26746,1959,76,NA,19038,NA,16003,NA,35041,NA
26747,1959,77,NA,17451,NA,14636,NA,32087,NA
26748,1959,78,NA,15974,NA,13305,NA,29279,NA
26749,1959,79,NA,15123,NA,12492,NA,27615,NA
26750,1959,80,NA,12979,NA,10573,NA,23552,NA
26751,1959,81,NA,11589,NA,NA,9803,NA,21392
26752,1959,82,NA,NA,9647,NA,NA,NA,NA
26753,1959,83,NA,NA,8368,NA,NA,NA,NA
26754,1959,84,NA,NA,6910,NA,NA,NA,NA
26755,1959,85,NA,NA,5646,NA,NA,NA,NA
26756,1959,86,NA,NA,4532,NA,NA,NA,NA
26757,1959,87,NA,NA,3685,NA,NA,NA,NA
26758,1959,88,NA,NA,2808,NA,NA,NA,NA
26759,1959,89,NA,NA,2134,NA,NA,NA,NA
26760,1959,90,NA,NA,1474,NA,NA,NA,NA
26761,1959,91,NA,NA,1213,NA,NA,NA,NA
26762,1959,92,NA,NA,1000,NA,NA,NA,NA
26763,1959,93,NA,NA,NA,NA,NA,NA,NA
26764,1959,94,NA,NA,NA,NA,NA,NA,NA
26765,1959,95,NA,NA,NA,NA,NA,NA,NA
26766,1959,96,NA,NA,NA,NA,NA,NA,NA
26767,1959,97,NA,NA,NA,NA,NA,NA,NA
26768,1959,98,NA,NA,NA,NA,NA,NA,NA
26769,NA,NA,NA,NA,NA,NA,NA,NA,NA
26770,1959,99,NA,NA,NA,NA,NA,NA,NA
26771,NA,NA,NA,NA,NA,NA,NA,NA,NA
26772,1959,NA,NA,NA,NA,NA,NA,NA,NA
26773,NA,NA,NA,NA,NA,NA,NA,NA,NA
26774,1959,NA,NA,NA,NA,NA,NA,NA,NA
26775,NA,NA,NA,NA,NA,NA,NA,NA,NA
26776,1959,NA,NA,NA,NA,NA,NA,NA,NA
26777,12,NA,NA,NA,NA,NA,NA,NA,NA
26778,1959,NA,NA,NA,NA,NA,NA,NA,NA
26779,NA,NA,NA,NA,NA,NA,NA,NA,NA
26780,1959,NA,NA,NA,NA,NA,NA,NA,NA
26781,NA,NA,NA,NA,NA,NA,NA,NA,NA
26782,1959,NA,NA,NA,NA,NA,NA,NA,NA
26783,NA,NA,NA,NA,NA,NA,NA,NA,NA
26784,1959,NA,NA,NA,NA,NA,NA,NA,NA
26785,NA,NA,NA,NA,NA,NA,NA,NA,NA
26786,1959,NA,NA,NA,NA,NA,NA,NA,NA
26787,NA,NA,NA,NA,NA,NA,NA,NA,NA
26788,1959,NA,NA,NA,NA,NA,NA,NA,NA
26789,NA,NA,NA,NA,NA,NA,NA,NA,NA
26790,1959,NA,NA,NA,NA,NA,NA,NA,NA
26791,NA,NA,NA,NA,NA,NA,NA,NA,NA
26792,1959,NA,NA,NA,NA,NA,NA,NA,NA
26793,0,NA,NA,NA,NA,NA,NA,NA,NA
26794,1960,NA,0,NA,49962,NA,53304,103266,NA
26795,1960,NA,1,NA,50363,NA,53503,103866,NA
26796,1960,NA,2,NA,51531,NA,53902,105433,NA
26797,1960,NA,3,NA,51200,NA,55056,106256,NA
26798,1960,NA,4,NA,51476,NA,54384,105860,NA
26799,1960,NA,5,NA,50404,NA,53262,103666,NA
26800,1960,NA,6,NA,52464,NA,55695,108159,NA
26801,1960,NA,7,NA,52553,NA,55571,108124,NA
26802,1960,NA,8,NA,52451,NA,55526,107977,NA
26803,1960,NA,9,NA,54752,NA,58354,113106,NA
26804,1960,10,NA,57852,NA,60842,NA,NA,NA
26805,1960,11,NA,60570,NA,63244,NA,NA,NA
26806,1960,12,NA,61428,NA,64551,NA,NA,NA
26807,1960,13,NA,63203,NA,66450,NA,NA,NA
26808,1960,14,NA,63248,NA,66807,NA,NA,NA
26809,1960,15,NA,63126,NA,66636,NA,NA,NA
26810,1960,16,NA,59861,NA,62249,NA,NA,NA
26811,1960,17,NA,54707,NA,57027,NA,NA,NA
26812,1960,18,NA,48343,NA,49865,NA,98208,NA
26813,1960,19,NA,46460,NA,48037,NA,94497,NA
26814,1960,20,NA,47836,NA,48747,NA,96583,NA
26815,1960,21,NA,46199,NA,47085,NA,93284,NA
26816,1960,22,NA,44593,NA,45622,NA,90215,NA
26817,1960,23,NA,44142,NA,44848,NA,88990,NA
26818,1960,24,NA,42280,NA,43793,NA,86073,NA
26819,1960,25,NA,42494,NA,42878,NA,85372,NA
26820,1960,26,NA,42018,NA,42909,NA,84927,NA
26821,1960,27,NA,44283,NA,44758,NA,89041,NA
26822,1960,28,NA,44762,NA,45324,NA,90086,NA
26823,1960,29,NA,46060,NA,46329,NA,92389,NA
26824,1960,30,NA,45311,NA,45975,NA,91286,NA
26825,1960,31,NA,47448,NA,47815,NA,95263,NA
26826,1960,32,NA,46806,NA,47665,NA,94471,NA
26827,1960,33,NA,48507,NA,49022,NA,97529,NA
26828,1960,34,NA,50268,NA,51154,NA,NA,NA
26829,1960,35,NA,51386,NA,51925,NA,NA,NA
26830,1960,36,NA,52537,NA,53666,NA,NA,NA
26831,1960,37,NA,53653,NA,54217,NA,NA,NA
26832,1960,38,NA,57600,NA,58580,NA,NA,NA
26833,1960,39,NA,61444,NA,62764,NA,NA,NA
26834,1960,40,NA,50675,NA,51891,NA,NA,NA
26835,1960,41,NA,51002,NA,51791,NA,NA,NA
26836,1960,42,NA,51846,NA,52742,NA,NA,NA
26837,1960,43,NA,51378,NA,52444,NA,NA,NA
26838,1960,44,NA,51577,NA,52091,NA,NA,NA
26839,1960,45,NA,53631,NA,54137,NA,NA,NA
26840,1960,46,NA,53565,NA,54661,NA,NA,NA
26841,1960,47,NA,54178,NA,55145,NA,NA,NA
26842,1960,48,NA,53091,NA,54228,NA,NA,NA
26843,1960,49,NA,52931,NA,54199,NA,NA,NA
26844,1960,50,NA,54265,NA,54742,NA,NA,NA
26845,1960,51,NA,52901,NA,52848,NA,NA,NA
26846,1960,52,NA,51540,NA,51248,NA,NA,NA
26847,1960,53,NA,50430,NA,50017,NA,NA,NA
26848,1960,54,NA,49429,NA,47679,NA,97108,NA
26849,1960,55,NA,48090,NA,46960,NA,95050,NA
26850,1960,56,NA,46818,NA,45086,NA,91904,NA
26851,1960,57,NA,46885,NA,44913,NA,91798,NA
26852,1960,58,NA,45727,NA,43901,NA,89628,NA
26853,1960,59,NA,44819,NA,42229,NA,87048,NA
26854,1960,60,NA,42011,NA,39353,NA,81364,NA
26855,1960,61,NA,41723,NA,38937,NA,80660,NA
26856,1960,62,NA,40027,NA,37399,NA,77426,NA
26857,1960,63,NA,39169,NA,36169,NA,75338,NA
26858,1960,64,NA,38259,NA,34672,NA,72931,NA
26859,1960,65,NA,36361,NA,32302,NA,68663,NA
26860,1960,66,NA,35228,NA,31322,NA,66550,NA
26861,1960,67,NA,33346,NA,29250,NA,62596,NA
26862,1960,68,NA,32992,NA,28651,NA,61643,NA
26863,1960,69,NA,30971,NA,26497,NA,57468,NA
26864,1960,70,NA,29255,NA,24759,NA,54014,NA
26865,1960,71,NA,28628,NA,24399,NA,53027,NA
26866,1960,72,NA,27537,NA,23437,NA,50974,NA
26867,1960,73,NA,25726,NA,21887,NA,47613,NA
26868,1960,74,NA,23722,NA,20115,NA,43837,NA
26869,1960,75,NA,22318,NA,18826,NA,41144,NA
26870,1960,76,NA,19718,NA,16253,NA,35971,NA
26871,1960,77,NA,17874,NA,14811,NA,32685,NA
26872,1960,78,NA,16245,NA,13458,NA,29703,NA
26873,1960,79,NA,14733,NA,12134,NA,26867,NA
26874,1960,80,NA,13822,NA,11320,NA,25142,NA
26875,1960,81,NA,11694,NA,NA,9431,NA,21125
26876,1960,82,NA,10376,NA,NA,8619,NA,18995
26877,1960,83,NA,NA,8537,NA,NA,NA,NA
26878,1960,84,NA,NA,7319,NA,NA,NA,NA
26879,1960,85,NA,NA,5942,NA,NA,NA,NA
26880,1960,86,NA,NA,4759,NA,NA,NA,NA
26881,1960,87,NA,NA,3751,NA,NA,NA,NA
26882,1960,88,NA,NA,3013,NA,NA,NA,NA
26883,1960,89,NA,NA,2260,NA,NA,NA,NA
26884,1960,90,NA,NA,1685,NA,NA,NA,NA
26885,1960,91,NA,NA,1107,NA,NA,NA,NA
26886,1960,92,NA,NA,NA,NA,NA,NA,NA
26887,1960,93,NA,NA,NA,NA,NA,NA,NA
26888,1960,94,NA,NA,NA,NA,NA,NA,NA
26889,1960,95,NA,NA,NA,NA,NA,NA,NA
26890,1960,96,NA,NA,NA,NA,NA,NA,NA
26891,1960,97,NA,NA,NA,NA,NA,NA,NA
26892,1960,98,NA,NA,NA,NA,NA,NA,NA
26893,NA,NA,NA,NA,NA,NA,NA,NA,NA
26894,1960,99,NA,NA,NA,NA,NA,NA,NA
26895,NA,NA,NA,NA,NA,NA,NA,NA,NA
26896,1960,NA,NA,NA,NA,NA,NA,NA,NA
26897,NA,NA,NA,NA,NA,NA,NA,NA,NA
26898,1960,NA,NA,NA,NA,NA,NA,NA,NA
26899,NA,NA,NA,NA,NA,NA,NA,NA,NA
26900,1960,NA,NA,NA,NA,NA,NA,NA,NA
26901,NA,NA,NA,NA,NA,NA,NA,NA,NA
26902,1960,NA,NA,NA,NA,NA,NA,NA,NA
26903,NA,NA,NA,NA,NA,NA,NA,NA,NA
26904,1960,NA,NA,NA,NA,NA,NA,NA,NA
26905,NA,NA,NA,NA,NA,NA,NA,NA,NA
26906,1960,NA,NA,NA,NA,NA,NA,NA,NA
26907,NA,NA,NA,NA,NA,NA,NA,NA,NA
26908,1960,NA,NA,NA,NA,NA,NA,NA,NA
26909,NA,NA,NA,NA,NA,NA,NA,NA,NA
26910,1960,NA,NA,NA,NA,NA,NA,NA,NA
26911,NA,NA,NA,NA,NA,NA,NA,NA,NA
26912,1960,NA,NA,NA,NA,NA,NA,NA,NA
26913,NA,NA,NA,NA,NA,NA,NA,NA,NA
26914,1960,NA,NA,NA,NA,NA,NA,NA,NA
26915,NA,NA,NA,NA,NA,NA,NA,NA,NA
26916,1960,NA,NA,NA,NA,NA,NA,NA,NA
26917,0,NA,NA,NA,NA,NA,NA,NA,NA
26918,1961,NA,0,NA,49231,NA,51513,100744,NA
26919,1961,NA,1,NA,49979,NA,53373,103352,NA
26920,1961,NA,2,NA,50417,NA,53523,103940,NA
26921,1961,NA,3,NA,51554,NA,53867,105421,NA
26922,1961,NA,4,NA,51295,NA,55103,106398,NA
26923,1961,NA,5,NA,51486,NA,54376,105862,NA
26924,1961,NA,6,NA,50394,NA,53215,103609,NA
26925,1961,NA,7,NA,52462,NA,55682,108144,NA
26926,1961,NA,8,NA,52487,NA,55513,108000,NA
26927,1961,NA,9,NA,52460,NA,55438,107898,NA
26928,1961,10,NA,54751,NA,58194,NA,NA,NA
26929,1961,11,NA,57859,NA,60725,NA,NA,NA
26930,1961,12,NA,60572,NA,63116,NA,NA,NA
26931,1961,13,NA,61444,NA,64322,NA,NA,NA
26932,1961,14,NA,63032,NA,66179,NA,NA,NA
26933,1961,15,NA,63461,NA,66931,NA,NA,NA
26934,1961,16,NA,63299,NA,66606,NA,NA,NA
26935,1961,17,NA,60187,NA,62260,NA,NA,NA
26936,1961,18,NA,55062,NA,57235,NA,NA,NA
26937,1961,19,NA,48836,NA,50175,NA,99011,NA
26938,1961,20,NA,46884,NA,48137,NA,95021,NA
26939,1961,21,NA,48145,NA,49156,NA,97301,NA
26940,1961,22,NA,46441,NA,47446,NA,93887,NA
26941,1961,23,NA,44793,NA,45954,NA,90747,NA
26942,1961,24,NA,44149,NA,45076,NA,89225,NA
26943,1961,25,NA,42359,NA,43910,NA,86269,NA
26944,1961,26,NA,42243,NA,43098,NA,85341,NA
26945,1961,27,NA,41937,NA,42928,NA,84865,NA
26946,1961,28,NA,44281,NA,44736,NA,89017,NA
26947,1961,29,NA,44774,NA,45186,NA,89960,NA
26948,1961,30,NA,46128,NA,46257,NA,92385,NA
26949,1961,31,NA,45237,NA,45913,NA,91150,NA
26950,1961,32,NA,47338,NA,47719,NA,95057,NA
26951,1961,33,NA,46778,NA,47504,NA,94282,NA
26952,1961,34,NA,48385,NA,48924,NA,97309,NA
26953,1961,35,NA,50150,NA,51025,NA,NA,NA
26954,1961,36,NA,51291,NA,51808,NA,NA,NA
26955,1961,37,NA,52344,NA,53546,NA,NA,NA
26956,1961,38,NA,53393,NA,54050,NA,NA,NA
26957,1961,39,NA,57469,NA,58398,NA,NA,NA
26958,1961,40,NA,61267,NA,62468,NA,NA,NA
26959,1961,41,NA,50389,NA,51720,NA,NA,NA
26960,1961,42,NA,50850,NA,51545,NA,NA,NA
26961,1961,43,NA,51727,NA,52541,NA,NA,NA
26962,1961,44,NA,51186,NA,52223,NA,NA,NA
26963,1961,45,NA,51331,NA,51863,NA,NA,NA
26964,1961,46,NA,53364,NA,53836,NA,NA,NA
26965,1961,47,NA,53297,NA,54361,NA,NA,NA
26966,1961,48,NA,53865,NA,54857,NA,NA,NA
26967,1961,49,NA,52826,NA,53912,NA,NA,NA
26968,1961,50,NA,52655,NA,53761,NA,NA,NA
26969,1961,51,NA,53984,NA,54391,NA,NA,NA
26970,1961,52,NA,52546,NA,52425,NA,NA,NA
26971,1961,53,NA,51247,NA,50803,NA,NA,NA
26972,1961,54,NA,50118,NA,49561,NA,99679,NA
26973,1961,55,NA,49067,NA,47215,NA,96282,NA
26974,1961,56,NA,47723,NA,46388,NA,94111,NA
26975,1961,57,NA,46381,NA,44529,NA,90910,NA
26976,1961,58,NA,46474,NA,44376,NA,90850,NA
26977,1961,59,NA,45290,NA,43228,NA,88518,NA
26978,1961,60,NA,44360,NA,41534,NA,85894,NA
26979,1961,61,NA,41539,NA,38644,NA,80183,NA
26980,1961,62,NA,41206,NA,38183,NA,79389,NA
26981,1961,63,NA,39519,NA,36620,NA,76139,NA
26982,1961,64,NA,38550,NA,35354,NA,73904,NA
26983,1961,65,NA,37615,NA,33872,NA,71487,NA
26984,1961,66,NA,35824,NA,31509,NA,67333,NA
26985,1961,67,NA,34513,NA,30490,NA,65003,NA
26986,1961,68,NA,32648,NA,28256,NA,60904,NA
26987,1961,69,NA,32159,NA,27570,NA,59729,NA
26988,1961,70,NA,30100,NA,25386,NA,55486,NA
26989,1961,71,NA,28269,NA,23698,NA,51967,NA
26990,1961,72,NA,27637,NA,23175,NA,50812,NA
26991,1961,73,NA,26386,NA,22089,NA,48475,NA
26992,1961,74,NA,24477,NA,20571,NA,45048,NA
26993,1961,75,NA,22453,NA,18870,NA,41323,NA
26994,1961,76,NA,21046,NA,17562,NA,38608,NA
26995,1961,77,NA,18420,NA,14980,NA,33400,NA
26996,1961,78,NA,16521,NA,13550,NA,30071,NA
26997,1961,79,NA,14892,NA,12165,NA,27057,NA
26998,1961,80,NA,13501,NA,10920,NA,24421,NA
26999,1961,81,NA,12465,NA,10022,NA,22487,NA
27000,1961,82,NA,10380,NA,NA,8319,NA,18699
27001,1961,83,NA,NA,9137,NA,NA,NA,NA
27002,1961,84,NA,NA,7409,NA,NA,NA,NA
27003,1961,85,NA,NA,6251,NA,NA,NA,NA
27004,1961,86,NA,NA,4989,NA,NA,NA,NA
27005,1961,87,NA,NA,3883,NA,NA,NA,NA
27006,1961,88,NA,NA,3017,NA,NA,NA,NA
27007,1961,89,NA,NA,2378,NA,NA,NA,NA
27008,1961,90,NA,NA,1754,NA,NA,NA,NA
27009,1961,91,NA,NA,1279,NA,NA,NA,NA
27010,1961,92,NA,NA,NA,NA,NA,NA,NA
27011,1961,93,NA,NA,NA,NA,NA,NA,NA
27012,1961,94,NA,NA,NA,NA,NA,NA,NA
27013,1961,95,NA,NA,NA,NA,NA,NA,NA
27014,1961,96,NA,NA,NA,NA,NA,NA,NA
27015,1961,97,NA,NA,NA,NA,NA,NA,NA
27016,1961,98,NA,NA,NA,NA,NA,NA,NA
27017,NA,NA,NA,NA,NA,NA,NA,NA,NA
27018,1961,99,NA,NA,NA,NA,NA,NA,NA
27019,NA,NA,NA,NA,NA,NA,NA,NA,NA
27020,1961,NA,NA,NA,NA,NA,NA,NA,NA
27021,NA,NA,NA,NA,NA,NA,NA,NA,NA
27022,1961,NA,NA,NA,NA,NA,NA,NA,NA
27023,NA,NA,NA,NA,NA,NA,NA,NA,NA
27024,1961,NA,NA,NA,NA,NA,NA,NA,NA
27025,12,NA,NA,NA,NA,NA,NA,NA,NA
27026,1961,NA,NA,NA,NA,NA,NA,NA,NA
27027,NA,NA,NA,NA,NA,NA,NA,NA,NA
27028,1961,NA,NA,NA,NA,NA,NA,NA,NA
27029,NA,NA,NA,NA,NA,NA,NA,NA,NA
27030,1961,NA,NA,NA,NA,NA,NA,NA,NA
27031,NA,NA,NA,NA,NA,NA,NA,NA,NA
27032,1961,NA,NA,NA,NA,NA,NA,NA,NA
27033,NA,NA,NA,NA,NA,NA,NA,NA,NA
27034,1961,NA,NA,NA,NA,NA,NA,NA,NA
27035,NA,NA,NA,NA,NA,NA,NA,NA,NA
27036,1961,NA,NA,NA,NA,NA,NA,NA,NA
27037,NA,NA,NA,NA,NA,NA,NA,NA,NA
27038,1961,NA,NA,NA,NA,NA,NA,NA,NA
27039,NA,NA,NA,NA,NA,NA,NA,NA,NA
27040,1961,NA,NA,NA,NA,NA,NA,NA,NA
27041,0,NA,NA,NA,NA,NA,NA,NA,NA
27042,1962,NA,0,NA,50072,NA,52935,103007,NA
27043,1962,NA,1,NA,49303,NA,51581,100884,NA
27044,1962,NA,2,NA,50055,NA,53458,103513,NA
27045,1962,NA,3,NA,50455,NA,53553,104008,NA
27046,1962,NA,4,NA,51588,NA,53930,105518,NA
27047,1962,NA,5,NA,51379,NA,55172,106551,NA
27048,1962,NA,6,NA,51522,NA,54429,105951,NA
27049,1962,NA,7,NA,50444,NA,53209,103653,NA
27050,1962,NA,8,NA,52518,NA,55714,108232,NA
27051,1962,NA,9,NA,52550,NA,55536,108086,NA
27052,1962,10,NA,52516,NA,55492,NA,NA,NA
27053,1962,11,NA,54799,NA,58235,NA,NA,NA
27054,1962,12,NA,57900,NA,60756,NA,NA,NA
27055,1962,13,NA,60603,NA,63154,NA,NA,NA
